fips,PST045213,PST045212,PST040210,PST120213,PST120212,POP010210,AGE135212,AGE295212,AGE775212,SEX255212,RHI125212,RHI225212,RHI325212,RHI425212,RHI525212,RHI625212,RHI725212,RHI825212,POP715212,POP645212,POP815212,EDU635212,EDU685212,VET605212,LFE305212,HSG010212,HSG445212,HSG096212,HSG495212,HSD410212,HSD310212,INC910212,INC110212,PVY020212,BZA010211,BZA110211,BZA115211,NES010211,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030212,LND110210,POP060210
27049,0,46336,46183,0,0.3,46183,6.1,23.2,17.7,50.4,95.5,1.1,1.3,0.7,0.1,1.4,3.1,92.8,88.8,2.3,4.6,91.4,22.5,4089,23.4,20307,77.3,16.7,184700,18690,2.42,28672,55603,8.7,1312,19227,0.3,3098,4417,0.0,0.0,0.0,0.0,0.0,24.3,1332287,313866,595766,13030,254569,53,756.84,61.0
27051,0,5944,6018,0,-1.2,6018,6.0,21.2,23.0,50.3,97.9,0.4,0.3,0.3,0.1,1.0,1.7,96.6,90.4,1.4,2.9,89.8,18.4,569,22.5,3315,78.5,10.4,98100,2636,2.22,26175,47333,9.9,203,1427,-15.7,563,476,0.0,0.0,0.0,0.0,0.0,0.0,0,293825,56392,9421,0,1,548.16,11.0
27053,0,1184576,1152425,0,2.8,1152425,6.6,22.5,11.9,50.8,76.7,12.3,1.2,6.7,0.1,3.0,6.9,71.1,82.2,12.7,16.6,92.2,45.5,66165,22.6,513414,64.3,36.4,238300,478563,2.37,37305,63559,12.6,38620,797765,1.4,97135,123360,5.2,0.7,3.4,0.0,1.3,28.8,20957675,34472526,22278830,19646,3279149,5505,553.59,2081.7
27055,0,18837,19027,0,-1.0,19027,5.4,22.0,18.6,50.4,97.4,0.6,0.2,0.5,0.0,1.3,0.9,96.8,89.9,0.8,2.6,91.4,23.2,1599,21.1,8613,80.9,11.4,151100,7811,2.39,26761,53453,9.8,437,4028,0.0,1445,1684,0.0,0.0,0.0,0.0,0.0,0.0,0,0,152459,7810,8029,35,552.06,34.5
27057,0,20347,20428,0,-0.4,20428,5.8,21.1,22.3,49.6,94.8,0.4,2.7,0.3,0.1,1.8,1.7,93.5,91.0,1.5,2.8,91.8,22.0,2381,22.5,14599,82.1,4.9,170800,8579,2.35,24739,45623,12.1,564,4319,0.1,1713,2550,0.0,0.0,0.0,0.0,0.0,24.1,328593,35255,200851,10722,20637,18,925.68,22.1
27059,0,38248,37816,0,1.1,37816,6.5,25.1,13.4,49.7,96.3,0.7,0.5,0.9,0.1,1.6,1.7,94.9,88.1,1.2,2.8,91.8,16.9,3048,33.1,15334,82.1,11.5,185400,13768,2.72,25519,58775,8.1,775,8171,-0.8,2613,3407,0.0,0.0,0.0,0.0,0.0,23.5,317710,0,405211,10414,30395,38,435.79,86.8
27061,0,45221,45058,0,0.4,45058,5.3,21.4,20.0,49.5,93.4,0.4,3.7,0.3,0.0,2.2,1.1,92.6,88.0,1.0,2.4,92.8,20.8,4774,21.8,27078,80.5,8.1,153200,18968,2.33,24170,46180,12.5,1170,13124,-1.0,3142,3776,0.0,0.8,0.0,0.0,0.0,22.0,627175,160561,521587,11733,51027,101,2667.72,16.9
27063,0,10281,10266,0,0.1,10266,5.7,22.3,19.9,49.0,96.4,0.5,0.3,1.8,0.0,1.1,3.1,93.7,90.6,2.6,4.2,91.0,17.3,983,18.5,4996,78.0,10.6,95100,4520,2.22,27158,49886,11.5,321,5145,1.3,762,805,0.0,0.0,0.0,0.0,0.0,16.5,409641,151733,80280,7346,7751,15,702.98,14.6
27065,0,16005,16239,0,-1.4,16239,5.3,22.6,17.7,49.4,97.1,0.5,0.6,0.4,0.0,1.5,1.6,95.7,89.3,1.1,2.8,86.4,13.6,1490,33.0,7825,81.5,8.8,151900,6346,2.53,21580,46323,13.1,295,3188,8.7,1088,1562,0.0,0.0,0.0,0.0,0.0,27.8,114482,4933,150453,9309,9999,17,521.59,31.1
27067,0,42379,42239,0,0.3,42239,6.5,23.6,16.8,49.9,94.9,3.0,0.4,0.5,0.1,1.0,11.2,84.4,87.2,4.5,11.0,88.8,21.4,3198,17.0,19533,73.5,17.1,162200,17287,2.38,27047,50156,12.9,1399,19035,-0.6,3106,4726,0.0,0.0,0.0,0.0,0.0,19.8,818684,0,597567,14621,51963,70,796.79,53.0
27069,0,4493,4552,0,-1.3,4552,4.9,21.5,22.9,49.7,98.5,0.3,0.2,0.4,0.0,0.5,1.8,96.9,93.2,2.9,3.4,89.3,20.7,399,19.4,2600,82.9,8.3,66600,1935,2.28,26184,49301,9.2,147,1018,-3.8,333,480,0.0,0.0,0.0,0.0,0.0,0.0,0,217527,41288,9212,0,9,1098.80,4.1
