fips,own_code,av_11,av_21,av_22,av_23,av_31,av_42,av_44,av_48,av_51,av_52,av_53,av_54,av_55,av_56,av_61,av_62,av_71,av_72,av_81,av_92
"02016",2,,,,,,,,,,,,,,,0,,,,,6.4
"02016",3,,,,0,,,,,,,,,,,50.8,,,,,294.8333
"02020",5,140.1667,2573.667,501.1667,8283.167,1811.167,4492.667,17126.17,10304.33,4570.5,5071.167,2629.833,7981.833,1596,6712,1184.5,14962.83,1689.5,12552.33,4832.5,
"02020",2,,,,,0,,,0,,,0,0,,,0,,,,,5866.833
"02020",1,,,,,,,610.6667,1715.833,5.6,1.5,42.83333,703.8333,,3.333333,2,674.5,662,123,48.66667,5102.667
"02020",3,,,,3,,,,,,,,,,,0,,,,,0
"02050",3,,,,74.83334,,,,,,,,0,,,1377.667,,,,,631.5
"02050",5,,0,114.6,91.33334,0,36.4,588.8333,317,93.5,225.6667,149.5,5.6,,46.16667,0,0,53.66667,62.16667,424.8333,
"02050",1,,,,,,,,61.66667,,.8333333,,3.5,,,,10,,,,43.83333
"02050",2,,,,,,,,,,,0,,,,0,,,,,238.6667
"02060",1,,,,,,,,12.33333,,,,3,,,,,29.2,,,30.5
"02060",3,,,,0,,,,,,,,,,,0,,,,,24.6
"02060",5,,,0,22.8,177.2,0,25.83333,108.8333,0,0,0,0,,0,,0,0,0,0,
"02060",2,,,,,,,,,,,,,,,0,,,,,5
"02068",1,,,,,,,,5.333333,,,,,,,,,146.1667,,12.83333,49.5
"02068",2,,,,,,,,,,,,,,,0,,,,,3.8
"02068",5,,0,0,12.4,0,,46.66667,0,0,,,1.4,,0,,14.2,45,689.2,2.4,
"02068",3,,,,0,,,,,0,,,,,,0,,,,,31
"02070",5,0,0,0,16,252.4,0,188.8333,101.1667,0,0,0,.6,,2,,253.2,0,19.2,74.83334,
"02070",2,,,,,,,,,,,,,,,0,,,,,11.6
"02070",1,,,,,,,,22.33333,,.6666667,,,,,,2.166667,,,,25.5
"02070",3,,,,0,,,,,,,0,,,,0,,,,,233.1667
"02090",1,,,,,,,455.6667,351.6667,,2,,123.1667,,,13.83333,117.8333,365.6667,93,4.833333,1819.833
"02090",3,,,,0,,,,,,,,,,,0,,,,,135
"02090",2,,,,,,,,,,,0,0,,,0,,,,,1627.333
"02090",5,12.2,374.6,212.5,2357.833,538.5,560.8333,4137.833,2305,397.8333,729.6667,459.3333,1031.667,9.6,201.4,179.8333,3541,477,3465.5,1471.667,
"02100",2,,,,,,,,,,,,,,,0,,,,,6.8
"02100",5,0,0,0,38.4,31,0,114.6667,85,20.6,0,0,.6,,2.2,0,37.16667,82.66666,101.1667,33.83333,
"02100",1,,,,,,,,5.166667,,,,,,,,,,,,9.166667
"02100",3,,,,,,,,,,,,,,,0,,0,,,12
"02110",3,,,,,,,,,,,,,,,0,0,,,,0
"02110",2,,,,,,,,,,,0,,,,0,,,,,3803.167
"02110",5,0,0,0,853.3333,242.3333,0,1919.167,829.6667,316.5,283.3333,260.8333,331,11.8,157.2,15.8,1534,463.6667,1208,493.6667,
"02110",1,,,,,,,,188.8333,,,,9.333333,,,,,2.333333,,68.5,642.5
"02122",2,,,,,,,,,,,4.8,,,,166.6,,,,,864.3333
"02122",3,,,0,0,,,,,,,,,,,1347.2,673.2,,0,,903.3333
"02122",5,82.5,1215.833,228.5,1115.167,1222.833,236.8333,2316.833,732.8333,244.5,261.6667,163,110,8.2,551.6667,75.33334,1365.833,321.8333,1951.5,596.1667,
"02122",1,,,,,,,,182,,2.333333,,5.666667,,,,,39.5,,,201.6667
"02130",1,,,,,,,,71.66666,,,,6.333333,,,,4.333333,,,1,196.5
"02130",5,126.1667,0,0,327.1667,563,0,989.5,583.1667,92.66666,220.6667,81.33334,69.33334,0,39.8,13.4,503.8,132.5,571.8333,143.6667,
"02130",2,,,,,,,,,,,0,,,,0,,,,,520.8333
"02130",3,,,,,,,,0,,,,,,,0,,,,,672.8
"02150",2,,,,,,,,,,,0,,,,0,,,,,169.5
"02150",5,77.16666,0,0,171.6667,1508.5,0,553.3333,202.3333,67.33334,92.83334,94.16666,25.33333,24.4,65.4,0,114.8333,22.16667,460.3333,262,
"02150",1,,,,,,,18.5,88.83334,,,,33.5,,,,,,,,83.83334
"02150",3,,,,0,,,,,,,,,,,0,,,,,267.1667
"02164",5,,0,0,0,67.8,0,29.16667,42.4,0,1.8,0,0,,0,,,0,0,0,
"02164",3,,,0,5.8,,,,,,,,,,,0,,,,,89.2
"02164",2,,,,,,,,,,,,,,,,,,,,5
"02164",1,,,,,,,,10.16667,,,,,,,,,17.16667,,,1
"02170",1,,,,,,,,77.33334,,27.83333,,7.333333,,,,,14,,,60
"02170",3,,,,,,,,,,,,,,,0,,,,,0
"02170",2,,,,,,,,,,,0,,,,0,,,,,734.8333
"02170",5,63.4,47.2,29.4,1505.667,179.8333,15,2701.5,415.1667,460.6667,329.1667,131.5,307.4,54.6,380.5,249,1896.833,237.5,1444.333,431.6667,
"02180",3,,,0,43,,,,,,,,0,,,647.3333,,,,,250.2
"02180",1,,,,,,,,42.33333,,,,5.166667,,,,,8,,,19.33333
"02180",2,,,,,,,,,,,0,,,,0,,,,,175.8333
"02180",5,0,0,48.66667,63.4,10,0,285.1667,254.6667,15.6,179,108.5,16.66667,,12,,684.3333,56,144.1667,44.66667,
"02185",5,,4444.167,0,0,0,0,282.3333,56.6,10,0,0,77.2,0,579.8333,0,0,61.83333,350,158.8333,
"02185",1,,,,,,,,13.16667,,,,6.333333,,,,,1.333333,,,3.5
"02185",2,,,,,,,,,,,,,,,0,,,,,11.2
"02185",3,,,,,,,,,,,0,,,,0,,0,,,384.4
"02188",5,,0,0,32.6,0,0,140.5,85.66666,51,0,0,0,,1.6,,0,56,67.8,41.66667,
"02188",2,,,,,,,,,,,,,,,0,,,,,8.2
"02188",3,,,0,16,,,0,,,,,,,,562.6667,,,,,113.5
"02188",1,,,,,,,,26,,,,1.833333,,,,0,18.5,,,11.33333
"02201",1,,,,,,,,13.66667,,,,4,,,,,,,2.333333,101.3333
"02201",3,,,,0,0,,,,,,,,,,117,,,,,349.3333
"02201",5,67.6,6.6,0,36.8,113.6667,0,240,82,1,49.4,12,0,,0,,78.33334,7.6,151.8,35,
"02201",2,,,,,,,,,,,,,,,,,,,,22.83333
"02220",3,,,,,,,,,,,,,,,0,0,,,,0
"02220",2,,,,,,,,,,,0,,,,0,,,,,248.1667
"02220",1,,,,,,,,31.83333,,2.333333,,3.166667,,,,11.33333,21.16667,,,126.8333
"02220",5,0,0,,79.4,105.5,43.16667,525.6667,249.6667,44.16667,78,45.16667,26.6,0,50.66667,118,734.1667,45,376.3333,103.1667,
"02232",1,,,,,,,,17.66667,,,,3.5,,,,,102,,,32.83333
"02232",3,,,0,0,,,,,,,,,,,181.8,,,,,159.5
"02232",5,0,0,0,45.83333,19.4,0,218.8333,133.3333,6,13.2,5,0,,5.4,,39.16667,38,220.2,28.16667,
"02232",2,,,,,,,,,,,,,,,0,,,,,4.8
"02240",1,,,,,,,10.5,13.5,,,,1,,,,2,9,3,,183.8333
"02240",5,3.8,1.6,0,81,22.2,0,228.6667,93.66666,22.6,4.6,8,63.66667,,133.3333,8.4,51.6,1.2,28,30.16667,
"02240",2,,,,,,,,,,,,,,,0,,,,,44
"02240",3,,,,0,,,,,,,,,,,212.3333,,,,0,90.8
"02261",3,,,,0,,,,,,,,,,,0,0,,,,74.4
"02261",2,,,,,,,,,,,0,,,,58.2,,,,,211
"02261",5,21.8,4.6,63.6,261.3333,440.8,52.6,418.1667,632.1667,97.16666,76.33334,61,18.6,5,191.5,2.4,155.4,38.5,405.5,185,
"02261",1,,,,,,,,26.83333,,,,5,,,,,61.5,,,65.5
"02270",3,,,0,39.6,,,,,,,,,,,140.4,,,,,479.6667
"02270",5,,,0,0,0,0,274,129.2,0,36.83333,0,0,,,,0,6.2,0,81.4,
"02270",2,,,,,,,,,,,,,,,0,,,,,6.2
"02270",1,,,,,,,,26.83333,,,,,,,,,,,,3.333333
"02280",5,0,0,0,74,459.1667,0,310.6667,96.83334,48.16667,81.4,10,13.83333,0,23.6,,109.1667,10.4,144.6,62.5,
"02280",1,,,,,,,,15.83333,,,,1.666667,,,,,,,,182.6667
"02280",2,,,,,,,,,,,0,,,,0,,,,,62.83333
"02280",3,,,,0,,,,,,,,,,,0,0,,,,0
"02282",2,,,,,,,,,,,,,,,0,,,,,2.6
"02282",1,,,,,,,,3.5,,,,5.5,,,,,3.333333,,,16.5
"02282",5,0,,0,7.4,12.4,0,14.6,10.8,0,0,0,0,,,,,0,0,0,
"02282",3,,,,,,,,,,,,,,,0,,,,,0
"02290",2,,,,,,,,,,,,,,,8.2,,,,,90.6
"02290",1,,,,,,,,46.5,,,,4.5,,,,,20.66667,,,35
"02290",5,0,0,3.8,102.8,0,0,118.3333,85.66666,12.4,0,0,1.6,,0,,156.6,6,22.8,49.83333,
"02290",3,,,0,25.8,,,,,,,,,,,670.3333,,,,,47.5
"02999",2,,,,,,,,,,,,,,,,,,,,3.2
"02999",1,,,,,,,,,,,,,,,,,1,,,
"02999",5,13,22.4,0,51.2,0,168.4,15.4,125.4,35.8,10.4,4.4,28.8,0,295.6,17.6,166,0,1.4,70.8,
"02999",3,,,,0,,,,,,,,,,,,,,,,
"04000",2,,,,,,,,,0,,,0,,0,16896.6,,,,0,42509.33
"04000",3,229.4,109.6,9372.5,3603,0,0,0,1388,1726.5,0,0,120.6667,,1586.5,125778.8,6010.5,13259.5,705.4,725.5,73729.34
"04000",1,,,107.1667,,,,1446.833,12713.83,,108.3333,,150.6667,,3.666667,3.166667,8380.667,1224.667,213,2058.833,23392.17
"04000",5,29054,8710.833,11286.5,183401.2,188367.3,95616.16,280163.5,63924.33,50417,113587.8,45080,106146,21344,203850,27022.5,207727.7,30447.33,206680.7,64642.83,
"04001",2,,,,,,,,,,,,,,,,,,,,302
"04001",1,,,,,,,,57.66667,,3,,.25,,,,1162.833,38.83333,,1039.167,666.8333
"04001",5,0,0,94.8,647,100.4,128,1386.333,19,130.5,23.8,84,99.66666,,193.6667,735.5,1028,16,742.4,127.8333,
"04001",3,,,534,115.8,,,0,0,13.8,,,,,12.2,957.2,10.2,0,0,3,4429.4
"04003",2,,,,,,,,,,,,,,,,,,,,1198
"04003",3,,,78,167.8333,,,,8.6,65.66666,,,0,,70.66666,1295.4,35.8,184.2,,19.6,1539.167
"04003",5,815.6,34.8,488.3333,2274.5,890.6667,468.3333,4742.833,428.6667,482,537.6667,304,1963.333,84.66666,1525.667,170.5,3263.667,259.3333,3506.333,823.6667,
"04003",1,,,,,,,331.3333,198.8333,,4.5,,20.5,,3.666667,1.166667,139.5,145.1667,138,,3571.667
"04005",5,92,118.5,151.1667,2889.167,2877.333,620.1667,6874.333,1507.667,483.6667,779.6667,759.8333,1165.667,105.3333,1694.667,326.8333,6058.167,1424.833,9909.833,1318.333,
"04005",2,,,,,,,,,,,,,,,0,,,,,0
"04005",3,,,517.8,34.4,,,,17.2,0,,0,12.6,,19,3457,451.3333,99.6,0,0,1518.333
"04005",1,,,,,,,,259.5,,2.666667,,24,,,,509.3333,663.1667,,584.6667,1255.333
"04007",2,,,,,,,,,,,,,,,,,,,,353
"04007",1,,,,,,,,86.66666,,,,0,,,,130.3333,15.33333,,111,283.5
"04007",5,23,196,78.5,922.3333,820.5,243.1667,1751.667,96.16666,113,187.8333,160.3333,29,0,294.8,78.16666,1548.333,325,1268.167,261.1667,
"04007",3,0,,31,18.8,0,,0,0,34.6,,0,0,,0,1187.6,37,0,0,0,1446.333
"04009",3,,,35,50.4,,,,,0,,,,,21.2,0,0,0,,0,347.6667
"04009",5,131.5,0,0,241.3333,253.3333,72.8,1257.167,0,73,109.3333,93.33334,95.5,0,40.8,63.33333,799.6667,20.8,715,225.5,
"04009",1,,,,,,,,46.5,,2,,0,,,,7.333333,2.166667,,,272.8333
"04009",2,,,,,,,,,,,,,,,,,,,,445
"04011",1,,,,,,,,17.16667,,,,0,,,,,,,,25.16667
"04011",2,,,,,,,,,,,,,,,,,,,,0
"04011",5,37,0,43,375.6667,0,25.2,139.1667,9.8,0,0,0,0,,0,,127.6667,0,0,0,
"04011",3,,,0,,,,,,0,,,,,0,0,0,,,,128.4
"04012",3,0,,0,0,,,,,,,0,,,0,0,0,0,0,0,771.6667
"04012",2,,,,,,,,,,,,,,,,,,,,80
"04012",5,290.8,0,3,96,290.1667,109.5,1105.667,21,47,54.33333,86.8,62.33333,,62.5,0,0,3.4,197.2,50.6,
"04012",1,,,,,,,,24.66667,,,,0,,,,27.83333,,,96,95.33334
"04013",1,,,,,,,391.5,9019,,73.33334,,64.16666,,,,3014.833,13.5,27.66667,164,7570.833
"04013",5,8054.5,1193.167,7559,133381.5,139028.8,77405.66,189849.5,50682.33,37720.17,98721,33564.17,82100,17677.33,163827,19632.17,132007.3,20610.83,133809,44797,
"04013",3,,0,6439.333,557.8,0,0,0,157.8,1178.667,0,0,0,,517.5,72352.16,4885.833,7231.167,,73,33396.33
"04013",2,,,,,,,,,0,,,0,,0,0,,,,0,37755
"04015",1,,,,,,,,243.6667,,2.833333,,0,,,,29.16667,45,,52,188
"04015",5,190.1667,100.8333,308,5655.833,3329.5,985.6667,8084.5,881.1667,849.1667,1096.167,638.5,1114.667,154,2019,276.6667,5255.5,631.5,4978,1553.333,
"04015",3,0,,0,0,,,,0,0,,0,0,,0,1834.4,0,0,,,2853.5
"04015",2,,,,,,,,,,,,,,,,,,,,97.8
"04017",5,306,817.1667,76.66666,1598.333,828.3333,306.6667,3603.667,424.1667,579.3333,385.6667,259.6667,234.3333,98.8,426,581.6667,2001.833,234.1667,2594.833,579.8333,
"04017",2,,,,,,,,,,,,,,,0,,,,,0
"04017",1,,,,,,,,139.6667,,2.666667,,0,,,,733,71.5,,500,539.8333
"04017",3,,,26.2,0,,,,2.2,0,,0,,,16,1858.667,44.33333,0,0,0,2993.5
"04019",5,645.6667,1485.167,1689,23342,30291.5,7652.333,39775,6308.5,7609.5,8657.5,6521.833,14782.67,2500.667,25394.5,3252.667,40820.5,5255.333,33248.5,11191.67,
"04019",1,,,,,,,384,1843.833,,3.166667,,31,,,,1833.833,134.3333,,75,5164
"04019",2,,,,,,,,,,,,0,,,0,,,,0,0
"04019",3,,,702.8,0,,,0,0,0,,0,0,,0,0,0,1938,,0,13850
"04021",3,0,0,131.2,59.4,,,0,0,67.16666,,0,0,,20.66667,3617,10.6,359.1667,0,0,4116.667
"04021",5,2018.667,1031,209.5,1696.833,2863.167,1031,5112.5,433.8333,296.6667,541,343.1667,0,0,2422.833,152.8333,3091.333,451.8333,2887.667,934.5,
"04021",2,,,,,,,,,,,,,,,,,,,,3186
"04021",1,,,107.1667,,,,,239.6667,,3.333333,,0,,,,42.16667,11.83333,,166,536.6667
"04023",2,,,,,,,,,,,,,,,,,,,,167
"04023",3,,,26.4,0,,,,,0,,0,,,0,1099.5,,0,,,688.1667
"04023",5,74,0,42.6,433,794,1560.5,2184.167,969.2,82,148.8333,199.5,123.8333,0,196,43,435.4,107.5,1106,163,
"04023",1,,,,,,,,49.16667,,2.666667,,0,,,,,16,,,1051.333
"04025",1,,,,,,,,277,,2,,0,,,,624.3333,26,,,291.3333
"04025",2,,,,,,,,,,,,,,,,,,,,118.6
"04025",3,,,31.6,142,0,,0,0,68.5,,0,0,,15,1814.167,88.33334,431.2,,0,3130.5
"04025",5,307.5,1041.333,125.1667,5696.167,3334.167,1941.333,7294.5,802.6667,656.1667,1068.5,783,1348.667,47.66667,2560.833,1433.833,6045.167,681.6667,6456.833,1332.5,
"04027",2,,,,,,,,,,,,,,,0,,,,,0
"04027",5,6053.6,8.8,166.5,3707.5,2472.833,1736.5,6474.667,920.3333,976.8333,697.6667,646.1667,863.4,124,2070,204.5,4889.333,338,4522.333,1120.333,
"04027",3,,,155.2,10,,,0,0,0,,0,0,,5,2879,0,0,0,,2128.5
"04027",1,,,,,,,340.1667,210.8333,,6.333333,,11,,,2,126.3333,42.33333,47.16667,9,1879.833
"04999",5,0,11,2.4,478.4,0,318.6,583,36.2,0,195.6,37.6,1128.6,112.6,902.4,0,0,19.4,50,0,
"04999",2,,,,,,,,,,,,,,,,,,,,4555
"04999",3,,,,,,,,,,,,,,,0,,,,0,
"04999",1,,,,,,,,0,,,,,,,,,,,,.2
"05000",5,14779,3782.833,6716.333,52975.67,215260,45723.83,130919.8,54516.33,20412.5,35394,13066,31403,22579,50564.17,8005.167,123268.3,9023.5,79758.16,25920.67,
"05000",2,0,,,0,,,,,387.8,0,0,0,,0,18227.5,15974.83,901.1667,,0,18208.17
"05000",3,0,,3387.333,0,,0,,370.8333,998.5,,47.5,16.6,0,1221.2,66753,5449.167,1437.333,,41.33333,21886.17
"05000",1,,,,,667.5,,300.8333,6937.5,17.33333,190.8333,,1053.5,,,,3801.667,208.3333,14.33333,290,7686.667
"05001",3,0,,0,0,,,,0,0,,,,,0,301.4,0,0,,,219.1667
"05001",5,247.8333,,45.8,301.6667,3203.833,501.3333,1128.833,479,85.33334,274,57.16667,95,0,0,0,0,53.33333,447,158.5,
"05001",2,,,,0,,,,,,,,,,,0,0,0,,,46.16667
"05001",1,,,,,,,,53.33333,,,,27,,,,,10.83333,,,128.6667
"05003",3,,,16.8,0,,0,,,0,,,,,0,414.8,0,0,,,158.8333
"05003",1,,,,,,,,54.5,,,,,,,,,,,,35.5
"05003",2,,,,0,,,,,,,,,,,0,0,,,,9
"05003",5,0,0,0,747,3167.833,0,903.1667,246.3333,61.66667,272.5,48.66667,16.2,8.2,214.6667,0,0,13.2,384.8,187.3333,
"05005",2,,,,0,,,,,,,,,,,0,0,0,,,69.5
"05005",5,0,0,65,573,2905.167,186.3333,2083.333,160.1667,286.6667,423.8333,161.5,249.8333,0,150.4,21.5,2881,97.16666,1336.667,401.5,
"05005",3,,,26.2,0,,,,0,0,,,0,,,0,0,0,,,242.8333
"05005",1,,,,,,,,89.66666,,1,,49.5,,,,,,,,28.66667
"05007",1,,,,,,,,275.5,,5.333333,,23.66667,,,,,13,,,119.5
"05007",2,,,,0,,,,,,,,,,0,0,0,12,,,117.8333
"05007",5,508.8,58.6,288.1667,3628.833,14758,2578.5,6632.333,9334,856.5,2282.667,862.6667,2436.8,7610.6,3301.667,538.8333,4962.167,716.8333,4767.167,1565,
"05007",3,,,0,138.2,,,,0,33.2,,,0,,0,0,0,100.8,,0,1149.833
"05009",3,,,42.2,9.6,,,,,0,,0,,,1.4,0,0,0,,,234.8333
"05009",5,4.6,,49.8,404.2,2477.667,773.6,1959.5,1366,434.8333,419.3333,162.8333,204.6667,65.33334,266.1667,32.4,1003.8,67,1014.833,280,
"05009",1,,,,,,,,108.5,,10.66667,,,,,,,37.5,,,51.83333
"05009",2,,,,119,,,,,,,,,,0,0,0,0,,,104.6667
"05011",5,372.1667,0,12.2,169,1008.5,137.5,325.6667,51.2,13.4,139.6667,36.16667,27.33333,0,8.8,0,212.6,0,0,99.6,
"05011",2,,,,0,,,,,,,,,,,,174.8,0,,,50
"05011",1,,,,,,,,25.66667,,,,,,,,,,,,15.33333
"05011",3,,,0,0,,,,,,,0,,,0,0,,0,,,87.5
"05013",2,,,,0,,,,,,,,,,,0,0,,,,8.166667
"05013",1,,,,,,,,12.16667,,,,,,,,,,,,2.5
"05013",5,25.2,4,0,89.16666,2241.167,,0,121.8333,0,0,0,0,,0,,74.83334,,11.4,18.33333,
"05013",3,,,,0,,,,,0,,,,,0,0,,,,,67
"05015",1,,,,,,,,59.83333,,,,3,,,,,.3333333,,,51
"05015",5,160.4,10,115.6667,293.3333,3396.333,93.5,1259.667,136.6667,102.6667,258.5,67.83334,109.5,0,54.33333,9.8,140.8,323.3333,1323.5,121.5,
"05015",2,,,,0,,,,,,,,,,,,18,,,,30.83333
"05015",3,,,0,36.6,,,,,0,,,,,,0,0,21.8,,,264.8333
"05017",3,,,0,0,,,,,,,,,,,0,0,,,,137.3333
"05017",2,,,,0,,,,,,,,,,,,53.6,0,,,180.5
"05017",1,,,,,,,,27.5,,,,9.166667,,,,,,,,14.83333
"05017",5,165.8,0,13.8,238.6667,626.5,146,476.8333,65.4,23.33333,131.1667,38.83333,25.5,0,29.8,0,0,0,0,68,
"05019",5,0,0,0,129.8333,2670.667,0,1165.5,255.5,60.33333,295.1667,98.66666,201.1667,7.6,30.2,386.5,750,60,1004.333,225.5,
"05019",1,,,,,,,,57,,,,39,,,,,,,,16.83333
"05019",2,,,,0,,,,,0,,,,,0,0,0,0,,0,55.5
"05019",3,,,36.2,0,,,,,0,,,,,0,0,,0,,,226.6667
"05021",2,,,,0,,,,,,,,,,,,0,0,,,27.83333
"05021",5,212.3333,,0,168.1667,2071.667,299.5,494.8333,0,137.6667,124,35,18,0,14,,436.3333,0,0,58.66667,
"05021",3,,,7.333333,,,,,,,,,,,,0,0,0,,,199.8333
"05021",1,,,,,,,,51,,,,,,,,,,,,15.33333
"05023",3,,,0,0,,,,,0,,,,,0,529.5,,,,,120.3333
"05023",5,0,0,68.66666,296.5,1817.667,159.6667,987.1667,262,55.66667,196.8333,54.16667,56.8,9,101,0,0,76.83334,628.1667,140.8333,
"05023",1,,,,,,,,62,,,,30.66667,,,,,,,,15.83333
"05023",2,,,,0,,,,,,,,,,,0,0,,,,33.83333
"05025",3,,,,0,,,,,0,,,,,0,47.6,0,,,,44
"05025",1,,,,,,,,15.83333,,,,,,,,,,,,1.333333
"05025",2,,,,0,,,,,,,,,,,,0,,,,18.8
"05025",5,67.8,0,12.6,45.66667,84.16666,51,79,80.16666,0,0,0,0,,0,,51.2,,8.6,15.2,
"05027",2,,,,0,,,,,,,,,,0,0,0,0,,,41.83333
"05027",1,,,,,,,,49,,,,,,,,,,,,4.833333
"05027",5,87.83334,349.6667,31.83333,390,2820.5,271.3333,1064.833,251,88.16666,306.3333,106,52,0,150.8,84.6,742,38,598.6,247.6667,
"05027",3,,,0,0,,,,,0,,,,,,0,0,0,,,160.8333
"05029",1,,,,,,,,51.5,,,,7.5,,,,,,,,15.33333
"05029",5,0,0,0,539.8333,1076.833,98.4,877.8333,302.3333,48.66667,137.1667,51.33333,125.3333,0,0,0,0,58.83333,398.1667,98,
"05029",2,,,,0,,,,,,,,,,,0,0,0,,,33.5
"05029",3,,,0,0,,,,0,0,,0,,,,622.8,,0,,,154
"05031",2,,,,0,,,,,0,,,,,0,323.6,76.8,0,,,189.8333
"05031",3,,,0,0,,,,0,0,,,,,0,0,0,0,,,573.1667
"05031",5,103.2,9.4,44.6,1844,7682.667,1454.667,5380.833,417.4,692.6667,1020.167,464.6667,837.3333,174.3333,2004.5,77,6288.333,333.6667,3193.167,1097,
"05031",1,,,,,,,,253.5,,12.33333,,,,,,,,,,179.6667
"05033",3,,,55.4,0,,,,,0,,,,,0,1404.333,,0,,,273
"05033",1,,,,,,,,88.16666,,,,10,,,,,,,,19.83333
"05033",2,,,,0,,,,,,,,,,,,0,0,,,34.5
"05033",5,281.6667,170.8333,20,1272.833,3780.5,608.4,1812.333,3271.667,162.8,339.8333,129,245.5,0,41.2,71.4,1027,45.66667,1191.333,217.8,
"05035",1,,,,,,,,82.83334,,,,,,,,,,,,33
"05035",5,0,0,25.4,629.5,1678.167,662,2256,2205.5,95.16666,256.8333,221.3333,276.5,40.83333,355,124.3333,1644.167,385.6667,1450.833,632.5,
"05035",2,,,,0,,,,,,,,,,0,0,0,0,,,85.16666
"05035",3,,,69,38.2,,,,,0,,,,,0,0,0,0,,,657.8333
"05037",3,,,0,0,,,,,0,,,,,,455.2,,,,,152.5
"05037",2,,,,0,,,,,,,,,,,,44.4,4.6,,,30.66667
"05037",1,,,,,,,,36.5,,,,15.83333,,,,,,,,16.33333
"05037",5,207.6667,,2.8,139.5,1107.667,257,703.5,112.6,58,204.3333,166.8333,54.5,0,0,0,187,29.33333,323.1667,90.66666,
"05039",5,238.3333,,0,92.33334,909,26.83333,403.6667,50.4,27.4,81.4,17.4,16,,42.2,15.8,248.2,0,0,59,
"05039",1,,,,,,,,21.66667,,,,,,,,,,,,7.166667
"05039",2,,,,0,,,,,,,,,,,,0,,,,22.66667
"05039",3,,,0,0,,,,,0,,,,,0,109.2,0,,,,113.1667
"05041",1,,,,,,,,29.83333,,,,1,,,,,,,,81.66666
"05041",5,301.8333,,8.6,266.1667,1139.333,203.8333,727.5,193.6,36,144.8333,89.66666,50.5,0,20.8,9.4,86,30.66667,248.8333,78.33334,
"05041",2,,,,0,,,,,,,,,,,0,0,0,,,34
"05041",3,,,16,0,,,,,,,0,,,0,0,0,,,,172
"05043",5,312.5,,15.4,142.6667,1404.833,265.5,949.1667,92.8,97,196.1667,65.33334,15.4,6,203.6667,0,0,23.4,538,89.83334,
"05043",2,,,,0,,,,,,,,,,0,0,0,,,,97.83334
"05043",1,,,,,,,,42.33333,,11,,,,,,,,,,27.33333
"05043",3,,,0,0,,,,0,0,,,,,0,0,0,0,,,149.3333
"05045",3,,,0,0,,,,,0,,,,,0,0,0,0,,0,528.5
"05045",1,,,,,,,,144.3333,,3.666667,,15,,,,,,,,46.16667
"05045",5,13.4,29.6,166.8333,2508.667,5985.667,684,4419,550,356.8333,908,282.1667,3330.667,137.6667,1368.667,521.1667,3535.667,346.6667,3012.5,626.1667,
"05045",2,,,,0,,,,,0,,,,,0,0,0,0,,,175.3333
"05047",1,,,,,,,,36,,,,21.33333,,,,,,,,104.8333
"05047",5,53.8,78,257,137,1085.5,57.16667,511.8333,51.66667,50.66667,156.4,8.4,28.8,0,2.4,4.6,101.4,0,0,56.83333,
"05047",2,,,,0,,,,,,,,,,,0,0,,,,23.83333
"05047",3,,,13.6,0,,,,,0,,,,,,0,0,,,,123.5
"05049",5,0,,0,0,154,69,201.8333,0,18.2,72.83334,40.33333,19.2,4.5,4.2,0,0,0,0,8.6,
"05049",3,,,,,,,,,4.6,,,,,,0,0,,,,83.8
"05049",1,,,,,,,,24.16667,,,,,,,,,,,,13
"05049",2,,,,0,,,,,,,,,,,,0,0,,,30
"05051",3,,,0,0,,,,0,0,,,,0,123.6,1754.667,,35.2,,0,537
"05051",2,,,,0,,,,,,,,,,0,73,77,0,,,166.6667
"05051",5,250.8333,164.8333,61,2225.667,3752.667,1094.833,5393.667,220.6,490,971.3333,507,825.8333,198.5,1216,184,6383.333,1311.5,4412.667,978.3333,
"05051",1,,,,,,,,202.6667,,1,,58.5,,,,,63.33333,,,271.1667
"05053",1,,,,,,,,34.16667,,,,,,,,,,,,2.4
"05053",3,,,0,,,,,,,,,,,,0,,,,,147.5
"05053",5,118.2,21,13.2,222.1667,948.3333,122.5,411.8333,45.4,29.6,82.66666,23.16667,56.8,0,9.4,0,0,8.8,201.8,33.2,
"05053",2,,,,0,,,,,,,,,,,,0,0,,,22.83333
"05055",5,0,0,21,341,5368,448,1603.833,163.8,111.6667,351.5,86.33334,0,0,824.6667,101.6,1494.6,31.2,1029.2,177.1667,
"05055",3,,,0,0,,,,0,0,,,,,0,959.2,,0,,,181.6667
"05055",1,,,,,,,,71.33334,,,,0,,,,,,,,20.83333
"05055",2,,,,0,,,,,,,,,,0,,0,0,,,45.66667
"05057",5,235.1667,,0,121.3333,3436.667,170.1667,904.3333,43.4,65.5,185.8333,83,41.33333,0,262.8333,0,573.6,33.83333,556.6667,225.1667,
"05057",1,,,,,,,,43.16667,,9.833333,,,,,,,,,,50.33333
"05057",2,,,,0,,,,,,,,,,0,0,0,0,,,110.5
"05057",3,,,0,0,,,,,0,,,,,0,632,,0,,,180.6667
"05059",2,,,,0,,,,,,,,,,0,0,0,0,,,126
"05059",5,103.5,110.6667,67.33334,331.3333,1960.667,87.16666,922.6667,249,61.83333,228,64,38.2,37.2,131,0,0,31.33333,486.8333,288.6667,
"05059",1,,,,,,,,57.83333,,3.166667,,,,,,,,,,15
