fips,av_11,av_21,av_22,av_23,av_31,av_42,av_44,av_48,av_51,av_52,av_53,av_54,av_55,av_56,av_61,av_62,av_71,av_72,av_81,av_92
"17005",1.8,0,0,31.4,709.1667,321,399.6667,43.16667,91.33334,117.4,28.6,15.6,0,60.33333,0,0,25.8,265.2,196.8333,520.3333
"17007",0,0,0,1775.667,4147.167,324.8333,1472.833,400.5,98.16666,306.6667,93.83334,31.2,0,382.6667,989.1667,0,147.6667,623.1667,498.1667,77.33333
"17009",3.6,.6,0,86.6,0,154.2,120.5,388,0,64,6,35.83333,0,5.6,22.4,68.4,4.2,21.8,59.16667,111.3333
"17011",530.2,40,0,586,1977.5,614.8333,2059.5,367.8333,129.8333,470.8333,32.83333,42,13.2,336,0,0,100.6667,717.5,284.8333,656.6667
"17013",0,0,0,56.5,0,7.6,126.8333,44.73333,0,49.8,2.6,0,0,0,147.2,0,0,27.6,0,26.66667
"17015",0,0,0,219.8,958.8333,250.1667,467,51.33333,54,229.8333,19.83333,68.5,0,0,540.5,380,34.16667,343.8333,172.1667,272.6667
"17017",168.1667,0,0,168.5667,2219.667,154.4,475.1667,58.33333,73.4,166.2,11.6,11,0,208.4,471,0,1.6,95.2,91,288.5
"17019",243.6,24.4,38.4,3700.333,10034.67,2300.6,10511.33,2036.5,2551.833,2792.167,1357.5,3513.167,1087.833,2505.5,5277.5,10152,1385.833,9061.667,2177.167,3167.833
"17021",18.4,4.8,0,750.6667,1663.167,578.5,1527.667,84.16666,168.1667,332.8333,91.83334,162.1667,0,0,1217.833,1690.667,102,801.1667,354.8333,428.6667
"17023",29.5,69.33334,0,229.2667,1677.167,237.5,492.5,62.63333,39.5,153.3333,15.5,65,0,0,0,0,42.83333,536.6667,106.8333,290.1667
"17025",65.16666,114.6667,0,119.1667,2204,357.3333,468.3333,42.66667,78.16666,146.5,64.66666,178.8333,0,95.66666,89.6,40.8,9.4,174.8,95.5,183.3333
"17027",52,5.4,0,1134.667,1238.833,478.8333,1978,67.5,149.3333,294.1667,209,325.8333,0,35.4,1334.233,1142.8,125.6667,882,293.3333,461.3333
"17029",35.66667,34.33333,171.3333,971,3370.833,557,2760,428,1594.833,619.6667,118.3333,156.8,21.2,3761.5,2128.5,3240.667,194,2167.333,690.8333,720.3333
"17031",614.1667,875.6667,7543.333,95678.34,288694.5,121858.5,245418.8,155932.7,72322.42,170670.8,47956.17,202860.8,44272.33,176924.2,198536.3,296297.5,32734.17,181865.5,95574.64,107053.2
"17033",13,76,96.4,328.1667,2263.167,223.8333,782.6667,133.3,59.33333,240,33,147.5,0,0,13.6,376.8,92.16666,396,207.5,270.1667
"17035",0,0,0,67.6,329.1667,67.8,373.8333,43.9,10,0,0,5,0,15,0,371.3333,0,0,56,146.1667
"17037",403,83.5,0,1527.5,5104.333,798.5,4306.667,485.1667,498.5,993.5,295.6667,692.6667,319.8333,1414.667,2914.167,3329.5,465.3667,2735.833,869.1667,1478.167
"17039",146.6667,0,0,216.7,711.6667,163.3333,702.5,48.16667,23,176.2,12,0,0,233.1667,0,153.6667,45,365.8333,93.6,400.8333
"17041",0,0,16.6,364.3333,3012.667,298.8333,1400.5,131.6667,53,199.1667,45.83333,40.83333,0,56.2,448.1667,118.1667,102.3333,677.1667,138.6667,299.8333
"17043",502.8333,83.5,3340.367,33016.67,65261.67,52022.5,70355,25503.2,17710.5,33727.83,9786.333,45126.67,13755,45015.17,9101.5,42045.67,9407.333,38248.5,20506.17,13005.83
"17045",142.6667,0,14.4,175.7667,1790.5,114.1667,726.6667,83.3,75.5,272.2,6.2,113.5,0,152.6667,585.5,0,30.4,291.6,154.1667,59.33333
"17047",28.4,0,0,80.4,0,170.1667,235,23.33333,9.8,0,0,25.16667,0,21,0,101.3333,0,35.4,30.2,69.5
"17049",61.8,9,87,1052.2,4141,1043.333,2784.667,946.3333,980.5,477.5,90.5,0,0,536.8333,1157.833,2653.5,100.5,2144,624.8333,462.1667
"17051",148.6667,108.3333,0,218.8333,1046.667,434.5,787,55.5,77.33334,160.6667,26.66667,72.33334,0,51,609.5,0,15.6,391.4,158.1667,285.5
"17053",101.5,0,0,221.7667,793.5,399.1667,490.8333,45.16667,73.9,173.8,9,84.4,21.6,162.5,442.6,334.1667,56.83333,304.6667,74.33334,250.1667
"17055",4.8,11.2,37.4,387.4667,1495,224.3333,1579.167,295.0333,267.4333,199.3333,61,154.1667,0,294.4,1023.2,1097.4,89.33334,992.1667,306.1667,909.3334
"17057",0,0,129.8,284.5,244.8333,292.3333,1455.167,236.5667,205.6667,320.2,18.2,90,0,250.8333,1417.167,0,140.8333,726.6667,319.1667,562
"17059",24.8,38,0,24.2,32.4,0,108.8333,170.3333,0,13,0,17.2,0,4.8,0,0,0,0,33,23.16667
"17061",0,0,0,119.8667,254.6667,139.1667,456.8333,48.5,10.6,147.2,4,65,0,32.66667,366.5,0,21.83333,254.8333,28.4,291.8333
"17063",36.66667,47.5,1333.4,1133.033,1583.833,290.3333,1935.333,621.8334,192.1667,428,117.5,215.3333,3.2,1303,1498,1324.667,257,1032.333,337,681.1667
"17065",43.33333,21.66667,0,74.33334,86.16666,64.16666,176.1667,63.33333,0,0,0,29,0,4,0,107,8.4,100.8,43,31.5
"17067",0,0,37.6,245.8667,1601.333,249.3333,542.6667,140.5667,84.43333,122.7667,3.4,90.83334,0,37.83333,751,0,30.4,284,97,311.8333
"17069",0,107.8,0,0,0,0,28,118.6667,0,0,0,0,0,0,0,304.4,0,0,3.8,99.4
"17071",12,0,0,33.16667,0,105.6667,123.8333,62,0,17.8,.8,26.2,0,0,231,122.8333,12,78,14.5,147.6667
"17073",0,0,12.6,894.5,1791.833,615,2129.5,445.7,391.1667,575.3333,50.83333,264,0,229.8333,73,1148.833,258.2667,1276.333,405.5,1030.333
"17075",0,0,0,486.1667,1102.167,574,977.6667,102.3333,121.6,437.5,44.33333,40.2,0,75.66666,983.3333,0,45.16667,579,158,404
"17077",41,58.5,122.8333,1122.333,1122.5,294,3744.167,579.6667,474,656.4167,274,0,0,900.6667,175.3333,3465.667,137.8333,2842.333,595.3333,1124
"17079",41.8,15,0,78.76666,312.8333,204,269.5,35.66667,86.6,93.8,7.2,5.8,0,5,309,0,49.83333,64.16666,66.5,47.66667
"17081",1.4,99.2,154,570.1667,2814.833,434.6667,2318,1846,395.3333,546.8334,152.1667,540.1667,34.33333,898.5,1552.833,0,84.83334,1504.5,345,497.3333
"17083",22,0,0,241.2,109.6667,220.3333,890.8333,43,41.6,136.6667,37.83333,126,0,39,0,0,87.33334,624.6667,139.8,50.16667
"17085",0,0,106.8,468.1667,1728.167,175.8333,952.3333,303.2667,65.83333,292.5,40.33333,0,0,289,0,0,192.6667,1572,336.3333,324.3333
"17087",0,0,0,108.6667,23.4,122.4,243.8333,60.63333,1.2,52,14.2,85,0,16,305.3333,0,13,126.8333,10,163.6667
"17089",859.5,88,72.5,12239.17,36477,9110.833,21574.67,3945.167,3207.5,8120.833,1773.667,8029.833,1270.333,20947.5,8857,17766.57,6388.333,12304.83,5739.333,6041.833
"17091",912.4,65.2,103.2,1756.667,5670.167,1763.6,5992.5,2366.167,590.6667,1583.5,218.8333,0,0,1632.5,4238.5,6071.167,600.9667,3226.333,1222.833,1414.333
"17093",46.2,22.2,0,1710.433,4143.167,566.8333,2443.167,1108,193.6667,483.5,94.83334,96.6,1.6,677.5,1661.5,534.8333,123.8333,1063.167,697.4333,569.8334
"17095",0,0,0,635.1667,3525.833,781,3365.833,160,419.6667,506.3333,161.8333,279.2,19.8,904.8333,2300.167,4078.167,166.6667,1765.333,804.8333,1068.833
"17097",0,0,1238.333,16935,53196,22987.83,41922,5847.867,6018.333,16465.67,3557.167,20517.67,4600.833,24584.5,5383,26122.67,9282.667,19212.17,8591,10169
"17099",212.8333,430.5,910.5,1745.367,6319,2643.833,7082,1845,865.3333,1544,440.5,1087.833,174,1202.333,3792,4877.667,395.5,4091.5,1434.333,1648.333
"17101",0,0,0,224.8333,677.3333,57.66667,458,161.8667,57.16667,428.6,11.8,66,0,47.5,0,0,16.8,186.4,131,263
"17103",52.2,18.4,52.8,400.6,2977.333,1141.333,1100.333,220.3333,92.66666,285.1667,63.83333,123.6667,7.2,158.2,1171.333,2060.333,214,699,374.8333,495.3333
"17105",26.8,12.2,0,526.4333,2997,533.5,1726.333,98.16666,267.6,522,52.5,179.5,0,261.1667,83.5,1656,115.3667,910.3333,336.4,728.5
"17107",0,0,0,180.3,1470,306,1396,144.0333,85.66667,312.1667,57,168.1667,29.6,54.6,1075.167,1074.167,57.5,866.8333,484.5,403.5
"17109",18,6.2,0,338.3333,1391,299.6667,1508.5,84.16666,297.9,451.8333,121.3333,415.2,0,46.83333,14.2,350,49.66667,1944.333,454.5,619.5
"17111",561.6667,100.1667,0,8860,19967.33,4433.333,12179.33,534.3333,1574.333,2197.667,898.3333,3285.5,385.5,4374.667,8020.833,7405.833,1922.833,6402,2941.667,3584
"17113",100,0,247.6,3301.667,7052.167,2303.5,9256.833,2148.367,5653.333,11602.17,743.3333,1431.667,418.1667,6053,5219.833,7480.333,716,8093.333,2772.667,2993.333
"17115",31.8,5.4,391.6,3159,11497,641,6467.5,2684.833,891.8333,1632.5,673.5,981,969.8,1936.167,3648.833,6275.5,463.1667,4223.833,2043.333,2122.167
"17117",0,0,56.8,825.3,935.8333,838.5,1474.667,590.6667,155.6667,539.6667,60,338.6667,0,23,28,318.6,154,864.5,379.5,724.6667
"17119",309.6667,179.5,389.1667,6091.067,17250.83,2897,12161.83,4237.333,1118.833,3150,910.3333,2780,181,2778.333,6176.667,11668.17,2687.7,8305.833,3429.333,3449.833
"17121",76.66666,102.3333,8.4,586,3467.167,349.8,1344.167,764.1667,354.8333,334.1667,89.16666,0,0,250.3333,49.83333,2769.333,176.8333,999.1667,300.3333,589.5
"17123",0,0,0,131.4,1109.167,173.8333,280.5,159.5,28.4,128,8.8,24.8,0,0,55,151.4,40.2,399.2,94.33334,149
"17125",0,0,0,145.5,359.1667,208.3333,641.6667,96.9,13.8,118,6.4,24.66667,0,15.6,0,151.1667,35,299.4,87.16666,263.3333
"17127",0,0,0,82.5,591.3333,0,322.5,324.1667,26.6,182.8333,33.16667,66.5,0,9.2,0,424,0,0,94.66666,258.5
"17129",17.16667,0,0,181.4333,18.6,114.6667,239.3333,30,14.4,98.16666,44.33333,57.33333,0,40,0,0,34.2,161.2,54.8,181.3333
"17131",45.33333,0,0,169.3333,345.8333,165.8333,413.3333,46.66667,82.8,90.6,13.2,60.33333,0,29.4,1,28,40,167.6,136.3333,246.8333
"17133",83.33334,58.16667,0,720.7667,359.8333,212.1667,1166,61,61.6,275,38.8,322.8333,0,0,783.6333,616.6,212.5,812.3333,332,512
"17135",43.6,190.8,0,307.8333,1292.5,349.1667,1360.333,183.7,141.8333,471.3333,46,281,5.8,159.6,792.0333,1240.6,64.13333,1041.167,336.8333,566.8333
"17137",21,0,0,500.2333,3347.667,450.5,1635.667,89.83334,211.8333,687.1666,46,38.33333,0,442,1512.833,2190.833,133.1667,1397,448.8333,640.3333
"17139",13.2,0,0,293,1324.667,142.5,430.3333,158.6667,42,118.4,20.8,80.4,0,48.6,307.2,0,47.8,183.6,52.5,233.1667
"17141",135.5,64.33334,0,594.5,4817.5,971.6667,1586.5,340.3667,205,533.1667,68.66666,169.2,12.4,308.5,1562.2,957.6,141,905.1667,406.3333,813.1667
"17143",226.2,10.2,446.8,4200,11591.17,3695.833,10610,2140.833,2353.167,3946.8,1448.167,6640.167,559.1667,6671,1953.333,19669.83,1933.167,8376.333,3472,3536.5
"17145",0,0,0,70.2,1511.167,0,775.6667,228.3333,116,191.6667,20.83333,106.3333,0,0,44.8,679.2,44.8,427.6,146.1667,11.16667
"17147",0,0,0,253.9667,433.5,289,379.3333,48.5,21,164.6667,34.83333,95.66666,0,38.83333,410.3333,0,33.33333,276.1667,68.6,420.6667
"17149",0,0,37.8,208,159.6667,293.8333,735.8333,146.5,63.6,232,23,104.2,0,12.8,0,0,46.83333,437.6667,105.2,288.1667
"17151",.75,0,0,12.8,16,0,45.6,63.1,0,4.8,3.8,20.93333,0,0,0,15.4,0,0,12,106.8667
"17153",0,0,0,61.83333,135.4,38.2,93.66666,57.1,0,4.8,0,38.16667,0,0,504,0,0,0,205.5,174
"17155",50.8,0,0,37.8,644.6667,50.33333,103.1667,22.5,0,4,0,10.16667,0,40.16667,149.6,21,20.4,73.2,31.2,83.33333
"17157",17.2,74,244.4,520.5,3326.833,265,1413.667,324.7333,99.93334,323.1667,33.66667,193,0,0,780.5333,1640.233,48.83333,738.5,220.1667,433.6333
"17159",47.5,146.3333,53,167.6,841,206.1667,852.6667,914.3333,78.2,267,19.2,67,0,213.8333,724,0,25,495,198.2,200.3333
"17161",132,91.2,379.2,3175.167,14560.5,4550,8234.833,1649,1413.333,3473.3,604.8333,1893.167,1815.4,5660,1121,7395,1388.167,5451.833,2453.667,3640.333
"17163",322.8333,100.6667,479,4316.167,6685.833,2480.5,12927.17,4588.833,1183.5,2521.667,968.1667,4559.333,729.1667,3895.167,3932.667,13478.17,2717.333,8946.667,4166.167,6873.333
"17165",9,511.2,110,314.8,469,509.3333,1084.667,261.8333,122.9,285,36.5,193,33.4,72.33334,1022.333,0,33,494.5,230,555.3333
"17167",287.6667,225.5,284.2,4787.5,3657.167,3418,11478.33,2587,3043.167,6288.333,1076.333,4711.333,736.5,4319.167,1250.833,16731.17,1144,9022.5,4889.667,51372.83
"17169",5,0,0,139.3333,99.66666,108.5,191.5,37.83333,19.4,58.8,9,44.4,0,37.2,0,122.8333,0,0,45.6,138.3333
"17171",0,0,0,361.6667,0,69,80.16666,55.6,0,37.8,0,6.6,0,3,0,0,0,0,7,161.8333
"17173",0,0,0,284.3333,1282.5,0,487.8333,353.1667,18.2,202.6,20.2,175.8333,0,0,682,664.2,144.6667,436.3333,115.4,256.8333
"17175",32.66667,0,0,60.56667,133.1667,94.33334,217.8333,85.83333,10.6,0,0,25.4,0,3.8,0,149.8333,0,0,16.4,78.16667
"17177",192.1667,0,0,1178.833,5608.5,596.3333,1881.833,126.6667,205.3,1558.667,113,416.4,58.8,521.3333,622.7333,1967.2,256.4333,1263.667,634.1667,745.5
"17179",107.3333,27.16667,272,3293.667,14636.17,2558.4,6234.5,4033.5,771.1667,1791.333,766.6667,747.5,13.4,829.8,4316,4275.167,1714.2,4849.5,1606.667,1758.833
"17181",0,0,73.2,172.5,547,85.66666,743.5,109.1,20.16667,152,45,79.5,0,0,0,0,8.2,259.4,80.83334,278.3333
"17183",0,0,118,833,6116.333,2185,3859.167,1267.133,599.1666,1488.333,201.6667,493,0,281.4,2602.667,4195.333,209.6667,2394,1190,1494.5
"17185",16,398.6,0,261.7667,509.3333,40.6,498.5,96.5,34.6,126.5,21.8,67.8,0,35.83333,0,0,10.4,356.2,176.3333,71.5
"17187",0,0,0,84.6,1569.167,175.8333,656.5,232.6667,46.8,119.2,3.6,69.6,0,142.5,0,0,35.66667,480.5,169.5,244.3333
"17189",34,4.4,0,217.1667,1528.167,86.4,601,409.3333,32.5,151.7,5.4,116.5,0,35.16667,18.4,230.8,0,0,128.1667,348.3333
"17191",86.33334,110.3333,0,106.7,1075.5,189.1667,586,51.33333,50.83333,78,6,52.33333,0,23.83333,575,650.3333,24.83333,267.1667,138.8333,254.8333
"17193",44,545.3333,0,154,287.5,156.6667,823.1667,94.66667,66.5,146,20.4,74.8,0,39.4,480.8,0,27.6,250.2,291.6667,256.5
"17195",37,30.2,0,854.3333,5361.167,691.3333,3069.167,132.1667,296.1667,672.6667,165.8333,422.7333,61.6,952.5,180.4,2290.4,395.5,1613,606.3333,824.8334
"17197",598.6667,343,2105.167,14667.73,18817.17,7681.5,20439.5,6029.8,3121.5,3661.5,1611,4969.667,520.3333,7945.167,2266.333,13666.83,6512.567,10815.17,5530.833,5686.5
"17199",0,0,210.8,271.4,2933.833,559.4,3361.333,768.1667,494.3333,1294.5,218,204.8,11.2,1041.167,108,3835.833,248.6667,2272.833,609.1667,1321.333
"17201",111,7.4,160.8,5783.167,31736.5,5459.833,15526.33,1775.667,2315.833,5361.167,1287.833,3984.833,279.1667,11773.17,9117,17923.33,1122,10026.33,5082.167,3381.667
"17203",0,0,0,644.2333,2490.833,460,1165.333,362,121.5,235.3333,26.66667,106.3333,0,266,1347.833,2012.667,107.8333,817.8333,244.1667,371
"17999",178,183,55.6,9997.6,3257.8,22067.4,1652.4,3932.2,4174,5074.4,2451.6,13259.4,1639.8,25533.6,160.6,3383.6,918.8,5885.267,2627.6,524.75
"18000",12006.17,6598.833,15157.1,147449.8,597554.8,121242.2,341473,125699.7,49193.33,103477.3,35985.17,87870.33,26629.83,144927.5,228948.5,328950.7,44856.43,228278.8,84550.74,128212.7
"18001",0,0,0,514.8333,6334.167,362,1508.833,58.83333,291.1667,279.8333,78.83334,46.4,11,483.3333,793.2,689.2,58.5,1025.5,368.3333,468.6667
"18003",135.3333,135,256,10141.5,31671.67,11407.17,20650.83,5488.733,4146,10132.92,1879.833,6238.833,1516.5,10000.83,2477.667,24116.67,1922.5,14884.67,5531.5,5526.167
"18005",80.4,34.4,130.6667,1674.5,15037.5,962.5,3945.5,1609,459.6667,1184.333,319.3333,1174.833,392.8333,1841.667,108.6667,3010.5,190,2304,873.8333,1024.5
"18007",61,0,0,66.83334,562.5,275.6667,283.5,124,30.4,24.2,0,16.4,0,40.33333,150.2,160.1667,26.4,78.6,50.66667,254.5
"18009",0,0,0,88.83334,1759.667,82.16666,486.6667,29.5,31.66667,123,33.5,34.4,16.4,24.33333,0,318.3333,15,240.8,84.33334,228
"18011",0,0,84.8,1912.333,2162.5,741,1806,1032,90,323.3333,168.5,239,9,915.3333,748,1532.333,253.8333,1274.333,448.3333,635.6667
"18013",0,0,0,0,216.6667,33.66667,485.8333,16.33333,23.33333,37.33333,36.5,93.16666,0,0,0,171.1667,66,717.6667,38.16667,2.2
"18015",0,0,0,246.6667,2159.333,200.6667,538.6667,42.5,24.66667,142.5,48.66667,87.5,0,0,0,0,17.8,366.2,76.5,343.3333
"18017",0,0,0,556.8333,5614.833,573.6667,1847.5,83.33334,122,311.8333,69.66666,198.6667,91.66666,466.6667,42.8,1178.6,31.4,1027.2,378.5,349.1667
"18019",88,101.8,241,2557.333,7475.333,1353.833,6680.5,4999.2,353.8333,1170.5,494.6333,692.5,123,2186.333,132.3333,3270.667,463.6667,4149.833,1288.5,3221
"18021",15.8,2.4,0,223,2316.333,0,1130.833,315.1667,69.83334,179.1667,45.5,78.83334,0,32.66667,0,532.3333,29.66667,566.8333,320.6667,384.6667
"18023",149,0,0,438.6667,4450.333,233.6667,1015.667,63.83333,119.8333,253.8333,65.66666,144.8,12.2,248.6667,.8,225.6,61.66667,732.1667,307.5,590.5
"18025",0,0,4.8,0,475.3333,35.8,206.1667,123.7,0,45.2,10.4,5.8,0,0,0,133.3333,0,0,40.4,146
"18027",117.6667,405.1667,62.16667,799.6667,2117,493.5,1175.5,572.6666,123.1667,222.8333,66.33334,75.33334,0,76.5,0,0,55,846.8333,328.3333,484.1667
"18029",0,0,250,759.3333,1975.5,303,1949.667,403.1667,183.8333,393.6667,119,181.1667,0,65.6,0,343.6667,2598.167,1115.333,367.6667,637.3334
"18031",0,0,61.5,282.1667,5481,355.5,1392,266.3333,110.6667,234.6667,96.5,23.6,31,1358.833,11.2,505.8,60.66667,737.6667,290.3333,363.3333
"18033",39.66667,38.83333,0,850.1667,10705.83,684.3333,1755.333,67,154.9667,266.8333,188.3333,273.5,158.1667,684.3333,1098,0,200.3333,1106.667,428.8333,621
"18035",0,0,183.6,2160.667,7895.667,1182.4,6935.333,1976,595.6667,1457.5,572.3333,1392.333,359.8333,1695.333,2775,9019.833,465.3333,4443.833,1543.333,1401
"18037",275.4,40,50.33333,1166.667,12563.67,1140.667,3320.167,938.8333,258.5333,497,112.1667,337.5,695.6667,249.5,1045.467,1066.8,169.5,1580.333,575.5,615.8333
"18039",73.4,18.6,150.2,4424.667,59944.33,5635.667,9629.333,2055.633,1119.333,1955.667,998.5,1925.333,829.1667,4403,5309,8313.5,567.6667,6325.667,2570.833,2343.033
"18041",0,0,54.8,153.2,3503,138.6667,1042.833,122.3667,116.6,196,67.33334,124.6667,18.4,47,22.4,1457.4,54.4,581,319,15
"18043",0,13.4,138.8333,1996.6,6507.5,674.3333,3192.333,393.5,221.8333,911.6667,276.8333,883.1667,136.5,1229,117.5,2678.5,193.1667,1957.833,813,692.3333
"18045",55.33333,0,0,121.5,2341.667,105.1667,671.5,52.33333,36.2,177.8333,26.83333,83.33334,0,0,489.5,112.6667,41.2,371.2,96,313.5
"18047",0,0,17.2,282.5,385.5,53.8,499,115.6667,0,0,0,38.5,0,395.6,584.8333,0,40.4,485.8,0,225.2
"18049",0,0,0,341.6667,2509.5,184.3333,882.6667,43.83333,82.66666,186.6667,41.83333,55.8,0,51.33333,0,0,0,0,138.5,306.5
"18051",97.33334,422.3333,531.8333,337.5,5536.5,202.1667,1480.667,688.5,110.1667,169,49,90.66666,0,317.8333,1136.667,1084.5,46.66667,990,247.3333,256.8333
"18053",8.6,18.2,35.6,809.6667,7046.5,389,3673.5,881.8333,480.6667,698.8333,248,381.5,63.5,833.5,2052.6,4315.833,171.8333,2150.167,809.1667,1188.833
"18055",76.8,297.2,80.33334,394.1667,478,134.6667,1207,187.6667,86.73333,261.8333,61.66667,369.5,0,0,0,0,28.2,500.4,188.6667,673.5
"18057",531.1667,255.3333,388.1667,6696.5,5855.833,5073.667,11111.67,804,3413.5,10399.83,1325,4374,3002,4466.5,487.1667,6509.5,1819,6924.5,2282.5,2276.667
"18059",33.33333,0,28.4,1557.667,2832.167,763.1667,1991.667,408.5667,244.5,354.8333,166.1667,1140.5,244.8333,613.3333,36.2,1013,160,1454.667,412,873.5
"18061",44.4,134.4,103.6667,380,2620,263.8333,1590.667,266,80.83334,293.3333,58.83333,25.66667,0,296.6,0,162.8333,0,0,213.5,171.6667
"18063",0,0,952.8333,2589.667,1860.667,2045.833,6328.667,2931.333,352,653,314.1667,814.5,207.1667,1400.667,43.5,2251.5,528.5,3833.833,1081,2375.333
"18065",20.2,3.8,56.8,682.5,3032.5,351,2031,262.3,238.2333,395.6667,93.33334,188.1667,0,48.4,3.4,590,107.6667,1020.667,439.5,1073.833
"18067",0,0,180.4,1282.167,16004,746,5464.667,727.3667,368,942.1667,469.4,1018.8,26.6,1745.833,36.66667,3195.167,309,3773.833,1224,92.83334
"18069",146,62,54.16667,512.3333,5081.333,431.8333,1830.333,604.6666,334.7,421.8333,101.3333,40,2.2,485.3333,0,0,79.33334,1257.167,436.6667,594.9
"18071",0,0,125.6667,699.6667,6952.333,495.3333,2280.333,2383.5,136.8333,398.8333,132.1667,369.6667,148,425.5,0,0,67.5,1329.833,417.5,573.1667
"18073",187.6,24.2,0,931,1477,0,1510.167,795.8334,117.5,271.3333,73.66666,718.3333,52.6,207,783.4,603.4,49.66667,907.6667,208.6667,498.6667
"18075",0,0,0,174.8333,2980.333,88.16666,651.5,69.76667,83.33334,161.1667,37.66667,38.6,20.8,122.6667,0,310,22.6,462.4,160.8333,385.1667
"18077",0,0,287.5,426.6,3615.167,60.16667,1613.833,156.6667,149.8333,229.3333,112.3333,0,0,221.6667,949.3333,0,46.66667,1043.5,311.5,271
"18079",0,0,19.6,645.2,2270.333,203.8,692.6667,764,41.2,128.8333,57.83333,0,0,261.5,662.8333,500.1667,40.83333,489,92.6,40.03333
"18081",41.2,10,140.5,2773.167,6291.5,978,7531.5,1714,701.3333,937.5,461.6667,1223.667,139.8333,1133.5,388.1667,3541,392.8333,4581.667,1308.5,1725.667
"18083",348.5,272.3333,174.3333,411.3333,1635.667,762.6667,2163.167,681.6667,220,536.5,130.3333,184.6667,51.66667,493.5,98.4,1890.2,74.83333,1542.667,553.3333,574.3333
"18085",174.4,8.8,43.4,1213.333,15153,769.6667,3539.333,420.6,597.1667,593.8333,191.8333,458.6667,287.5,795.6667,2307.667,2686.5,272.6667,2096.167,976.3333,890.3333
"18087",0,0,5.6,422.1667,5875.667,530.5,1253.333,73.2,31.2,231.8333,50.33333,152.1667,0,10,0,0,21,677.8,193.8333,12.33333
"18089",188.5,262.6667,1658.8,12126.5,29262.5,6567.5,25387.67,7252,2607.833,5139.333,2596.5,5407.667,1162.333,9482.5,6709.267,26305.5,7955.833,14798.43,7563.833,9063.333
"18091",144.4,49.4,55.2,2275,9698.333,228.6,5795.167,1535.033,835,883,543.5,756.1667,76.66666,1924.167,2881.5,5829.833,1537.5,3534.833,1359.333,3929.833
"18093",28.8,215.8,68.16666,481,4135,192.1667,2086.5,305.1667,256,367.8333,133,253.6667,6.8,30.4,44.6,1251.8,115.8333,1270.167,377.5,656.3333
"18095",0,0,5.6,1648.833,8447.333,260.4,5933.333,1674.333,716.4333,1375.833,529.5,1010.833,210.5,1346.333,3068.667,6171.167,865.6667,4105.167,1465.333,3766.333
"18097",565,168.8,2969.833,29425.83,74481.34,31873.83,60634.83,39928.83,12107.67,31729.33,11682.33,28687.33,7518.333,45372.77,6208.333,66355.5,8962.767,45063.67,19020.67,27933.33
"18099",0,0,0,586.6667,7069.833,513.8333,1826.833,86,353.8333,542.5,108.8333,136.2,21.4,394.3333,2185.333,1466,107,1347.167,454,736.5
"18101",0,0,10.6,0,1135.5,64,347.5,604.1666,26,104,24.83333,487,0,83.33334,274.3667,95.33334,1.4,101.7,90.8,3233.833
"18103",87,94.8,0,516.8333,2967.333,277.5,1074.167,72.66666,102.3333,242.3333,81.16666,97,0,99,12.4,569.8,32.4,734.4,345.8333,1742.167
"18105",77.66666,156,288.5,2791.167,7653.667,1550.5,7169.333,1005.167,1161,1197.833,1119.333,1863.667,220.6667,2466.5,2450.833,7061.833,290.3333,6302.333,1952.333,1806.833
"18107",158.8,65.2,49.2,470.6667,6261.5,542.1667,1763.333,587.5333,207.3333,326.3333,85.5,71.4,9,740.1667,1032.667,0,101.8333,1045.833,548.5,808.3334
"18109",49.83333,74.83334,209.1667,1330.333,2326.333,322.6667,2382.167,248.1667,159.6667,455.1667,147.8333,0,0,361,18.6,1066.4,139.8333,1646,560.1667,780.5
"18111",0,0,0,204.5,1315,215,333.5,36.16667,3.8,104,11.8,26.4,0,47.8,0,162.5,7,90.6,8.8,296.6667
"18113",51,16.2,62.2,552.1667,10721.83,326.8333,1489.5,271.2667,331.1333,261.1667,92.33334,277.5,176.6667,688.3333,1277.667,1111.333,79.83334,1025.5,475.3333,644.1667
"18115",0,0,0,56.16667,0,10.6,110.5,15,0,0,0,3.6,0,6.6,0,82.16666,0,74.83334,14.6,13.2
"18117",56.4,61,18.8,650.3333,1703.167,20.8,744.5,150.6667,54.96667,95.66666,37.83333,10.66667,0,106.4,517.3333,396.6667,82,365.6,128.3333,347.3333
"18119",1.6,8.6,0,192.5,1492,0,498.3333,158.1667,39.66667,141,67.33334,75.33334,0,9.5,461.8333,172.1667,8.2,143.2,79.66666,0
"18121",0,0,8.8,75.5,568.3333,52,433.8333,49.56667,23.2,92.83334,42,31.16667,0,19,402,0,67.8,173.2,86.66666,271.5
"18123",0,0,54,252.6667,1745.167,55.4,789.1667,106,39.5,171.8,32.83333,29.13333,0,85,0,341,33.66667,500.3333,146.1667,716.3333
"18125",22.16667,491.8333,0,49.8,151.8,0,277.6667,236.1667,6,0,0,0,0,78,16.8,102.6,0,0,12.8,312.5
"18127",0,0,0,3767.667,10101.5,2463,6470.333,258.8333,599.3333,1223.167,596.5,1568.333,93.16666,2009.333,5707.833,6012,784,4937,1992.5,1777.167
"18129",49.33333,65.5,0,773.1667,2959,0,787.5,573.3333,39.5,151.6667,33.66667,325.5,0,200.8333,725,82.4,36.8,494.4,140,460.1667
