ANSI,NAME,REGION
55047,"Green Lake County, WI","MWE"
55049,"Iowa County, WI","MWE"
55051,"Iron County, WI","MWE"
55053,"Jackson County, WI","MWE"
55055,"Jefferson County, WI","MWE"
55057,"Juneau County, WI","MWE"
55059,"Kenosha County, WI","MWE"
55061,"Kewaunee County, WI","MWE"
55063,"La Crosse County, WI","MWE"
55065,"Lafayette County, WI","MWE"
55067,"Langlade County, WI","MWE"
55069,"Lincoln County, WI","MWE"
55071,"Manitowoc County, WI","MWE"
55073,"Marathon County, WI","MWE"
55075,"Marinette County, WI","MWE"
55077,"Marquette County, WI","MWE"
55078,"Menominee County, WI","MWE"
55079,"Milwaukee County, WI","MWE"
55081,"Monroe County, WI","MWE"
55083,"Oconto County, WI","MWE"
55085,"Oneida County, WI","MWE"
55087,"Outagamie County, WI","MWE"
55089,"Ozaukee County, WI","MWE"
55091,"Pepin County, WI","MWE"
55093,"Pierce County, WI","MWE"
55095,"Polk County, WI","MWE"
55097,"Portage County, WI","MWE"
55099,"Price County, WI","MWE"
55101,"Racine County, WI","MWE"
55103,"Richland County, WI","MWE"
55105,"Rock County, WI","MWE"
55107,"Rusk County, WI","MWE"
55109,"St. Croix County, WI","MWE"
55111,"Sauk County, WI","MWE"
55113,"Sawyer County, WI","MWE"
55115,"Shawano County, WI","MWE"
55117,"Sheboygan County, WI","MWE"
55119,"Taylor County, WI","MWE"
55121,"Trempealeau County, WI","MWE"
55123,"Vernon County, WI","MWE"
55125,"Vilas County, WI","MWE"
55127,"Walworth County, WI","MWE"
55129,"Washburn County, WI","MWE"
55131,"Washington County, WI","MWE"
55133,"Waukesha County, WI","MWE"
55135,"Waupaca County, WI","MWE"
55137,"Waushara County, WI","MWE"
55139,"Winnebago County, WI","MWE"
55141,"Wood County, WI","MWE"
56001,"Albany County, WY","GPL"
56003,"Big Horn County, WY","GPL"
56005,"Campbell County, WY","GPL"
56007,"Carbon County, WY","GPL"
56009,"Converse County, WY","GPL"
56011,"Crook County, WY","GPL"
56013,"Fremont County, WY","GPL"
56015,"Goshen County, WY","GPL"
56017,"Hot Springs County, WY","GPL"
56019,"Johnson County, WY","GPL"
56021,"Laramie County, WY","GPL"
56023,"Lincoln County, WY","GPL"
56025,"Natrona County, WY","GPL"
56027,"Niobrara County, WY","GPL"
56029,"Park County, WY","GPL"
56031,"Platte County, WY","GPL"
56033,"Sheridan County, WY","GPL"
56035,"Sublette County, WY","GPL"
56037,"Sweetwater County, WY","GPL"
56039,"Teton County, WY","GPL"
56041,"Uinta County, WY","GPL"
56043,"Washakie County, WY","GPL"
56045,"Weston County, WY","GPL"
